Latitude,Longitude,Lat-Long,Time
N 33:26.6038,W111:35.2630,"33d 26.6038N, 111d 35.2630W",19:23:02
N 33:26.6038,W111:35.2630,"33d 26.6038N, 111d 35.2630W",19:23:02
N 33:26.6038,W111:35.2630,"33d 26.6038N, 111d 35.2630W",19:23:02
N 33:26.6038,W111:35.2630,"33d 26.6038N, 111d 35.2630W",19:23:02
N 33:26.6038,W111:35.2630,"33d 26.6038N, 111d 35.2630W",19:23:02
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6178,W111:35.2492,"33d 26.6178N, 111d 35.2492W",19:23:03
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6242,W111:35.2414,"33d 26.6242N, 111d 35.2414W",19:23:04
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6171,W111:35.2504,"33d 26.6171N, 111d 35.2504W",19:23:05
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6089,W111:35.3130,"33d 26.6089N, 111d 35.3130W",19:23:07
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6076,W111:35.3472,"33d 26.6076N, 111d 35.3472W",19:23:08
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.6059,W111:35.3740,"33d 26.6059N, 111d 35.3740W",19:23:09
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5967,W111:35.4078,"33d 26.5967N, 111d 35.4078W",19:23:10
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5829,W111:35.4167,"33d 26.5829N, 111d 35.4167W",19:23:11
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5736,W111:35.4092,"33d 26.5736N, 111d 35.4092W",19:23:12
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5830,W111:35.3919,"33d 26.5830N, 111d 35.3919W",19:23:13
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.5935,W111:35.3667,"33d 26.5935N, 111d 35.3667W",19:23:14
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6017,W111:35.3382,"33d 26.6017N, 111d 35.3382W",19:23:15
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6111,W111:35.3183,"33d 26.6111N, 111d 35.3183W",19:23:16
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6190,W111:35.2979,"33d 26.6190N, 111d 35.2979W",19:23:17
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6276,W111:35.2812,"33d 26.6276N, 111d 35.2812W",19:23:18
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6392,W111:35.2692,"33d 26.6392N, 111d 35.2692W",19:23:19
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6722,W111:35.2699,"33d 26.6722N, 111d 35.2699W",19:23:21
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
N 33:26.6836,W111:35.2866,"33d 26.6836N, 111d 35.2866W",19:23:22
